ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
4.96,9.83,-1.26,0.31,0.12,0.01,376969,5
4.93,9.84,-1.41,0.27,0.08,-0.01,376970,6
4.9,9.84,-1.54,0.23,0.04,-0.03,376971,5
4.88,9.84,-1.64,0.2,0.01,-0.04,376972,5
4.85,9.83,-1.76,0.17,-0.03,-0.06,376973,5
4.82,9.82,-1.91,0.12,-0.08,-0.08,376974,6
4.78,9.8,-2.04,0.09,-0.12,-0.1,376975,5
4.71,9.77,-2.21,0.05,-0.18,-0.12,376976,6
4.66,9.74,-2.33,0.01,-0.24,-0.13,376977,5
4.6,9.7,-2.48,-0.03,-0.3,-0.14,376978,6
4.54,9.67,-2.6,-0.06,-0.36,-0.16,376979,5
4.47,9.63,-2.72,-0.1,-0.42,-0.17,376980,5
4.39,9.59,-2.85,-0.14,-0.49,-0.18,376981,6
4.3,9.54,-2.96,-0.19,-0.56,-0.19,376982,6
4.22,9.49,-3.05,-0.23,-0.62,-0.19,376983,5
4.14,9.44,-3.13,-0.27,-0.68,-0.19,376984,5
4.05,9.39,-3.2,-0.32,-0.74,-0.19,376985,5
3.96,9.33,-3.25,-0.36,-0.79,-0.19,376986,5
3.88,9.28,-3.28,-0.41,-0.84,-0.18,376987,5
3.79,9.22,-3.31,-0.46,-0.89,-0.18,376988,5
3.71,9.17,-3.32,-0.51,-0.93,-0.17,376989,5
3.62,9.1,-3.32,-0.58,-0.97,-0.15,376990,6
3.55,9.03,-3.28,-0.64,-1,-0.13,376991,5
3.48,8.96,-3.24,-0.7,-1.03,-0.11,376992,5
3.41,8.89,-3.19,-0.76,-1.04,-0.09,376993,5
3.35,8.82,-3.12,-0.82,-1.06,-0.07,376994,5
3.29,8.74,-3.03,-0.89,-1.06,-0.04,376995,6
3.25,8.66,-2.93,-0.95,-1.06,-0.01,376996,5
3.22,8.59,-2.82,-1.01,-1.05,0.02,376997,5
3.18,8.5,-2.67,-1.07,-1.04,0.05,376998,6
3.17,8.43,-2.52,-1.12,-1.02,0.07,376999,5
3.16,8.34,-2.34,-1.17,-0.99,0.1,377000,6
3.15,8.26,-2.18,-1.2,-0.97,0.13,377001,5
3.16,8.2,-2,-1.23,-0.94,0.15,377002,5
3.18,8.14,-1.82,-1.25,-0.91,0.17,377003,5
3.21,8.08,-1.62,-1.26,-0.88,0.19,377004,5
3.24,8.01,-1.41,-1.26,-0.84,0.2,377005,5
3.28,7.95,-1.19,-1.26,-0.8,0.22,377006,5
3.33,7.9,-0.98,-1.25,-0.75,0.23,377007,5
3.38,7.84,-0.75,-1.23,-0.7,0.24,377008,5
3.44,7.78,-0.53,-1.21,-0.65,0.24,377009,5
3.49,7.72,-0.29,-1.18,-0.6,0.25,377010,5
3.56,7.67,-0.05,-1.15,-0.54,0.25,377011,5
3.62,7.62,0.19,-1.11,-0.47,0.25,377012,5
3.68,7.57,0.43,-1.07,-0.41,0.26,377013,5
3.75,7.52,0.67,-1.02,-0.34,0.26,377014,5
3.82,7.47,0.9,-0.97,-0.26,0.26,377015,5
3.89,7.43,1.13,-0.93,-0.19,0.26,377016,5
3.96,7.38,1.35,-0.87,-0.11,0.25,377017,5
4.02,7.32,1.57,-0.82,-0.03,0.25,377018,5
4.09,7.26,1.77,-0.77,0.05,0.25,377019,5
4.16,7.2,1.97,-0.72,0.13,0.25,377020,5
4.22,7.14,2.15,-0.67,0.21,0.26,377021,5
4.74,6.92,3.16,-0.26,0.83,0.33,377022,38
4.77,6.94,3.23,-0.2,0.91,0.34,377023,5
4.78,6.95,3.3,-0.14,0.98,0.35,377024,5
4.78,6.96,3.36,-0.09,1.05,0.36,377025,5
4.78,6.98,3.39,-0.02,1.1,0.37,377026,5
4.77,7.01,3.42,0.04,1.15,0.38,377027,5
4.76,7.06,3.45,0.1,1.19,0.38,377028,5
4.76,7.1,3.46,0.17,1.22,0.38,377029,5
4.78,7.15,3.48,0.25,1.23,0.38,377030,5
4.82,7.24,3.48,0.34,1.24,0.37,377031,6
4.87,7.33,3.47,0.43,1.24,0.36,377032,5
4.92,7.43,3.45,0.52,1.24,0.34,377033,5
5,7.55,3.44,0.61,1.23,0.33,377034,5
5.09,7.69,3.42,0.69,1.23,0.32,377035,5
5.18,7.84,3.38,0.78,1.22,0.3,377036,5
5.29,8.03,3.34,0.88,1.21,0.29,377037,6
5.37,8.2,3.29,0.96,1.2,0.28,377038,5
5.45,8.37,3.23,1.03,1.18,0.27,377039,5
5.54,8.54,3.17,1.1,1.17,0.26,377040,5
5.6,8.72,3.09,1.16,1.15,0.24,377041,5
5.68,8.89,3.01,1.21,1.13,0.23,377042,5
5.74,9.06,2.9,1.26,1.11,0.22,377043,5
