ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
6.59,8.37,-0.71,-0.45,0.02,-0.57,338754,5
6.5,8.34,-0.68,-0.5,0.07,-0.57,338755,6
6.41,8.32,-0.64,-0.54,0.11,-0.56,338756,5
6.3,8.29,-0.59,-0.59,0.16,-0.55,338757,6
6.21,8.26,-0.54,-0.63,0.2,-0.54,338758,5
6.1,8.25,-0.47,-0.67,0.24,-0.52,338759,6
6,8.25,-0.39,-0.7,0.28,-0.51,338760,5
5.9,8.25,-0.31,-0.72,0.31,-0.5,338761,5
5.78,8.25,-0.23,-0.73,0.35,-0.49,338762,5
5.67,8.25,-0.14,-0.74,0.38,-0.48,338763,5
5.56,8.26,-0.03,-0.74,0.41,-0.46,338764,5
5.43,8.27,0.07,-0.74,0.43,-0.45,338765,5
5.31,8.29,0.18,-0.73,0.45,-0.44,338766,5
5.18,8.32,0.3,-0.71,0.48,-0.42,338767,5
5.05,8.34,0.42,-0.68,0.49,-0.41,338768,5
4.91,8.36,0.54,-0.65,0.51,-0.4,338769,5
4.76,8.39,0.67,-0.61,0.53,-0.39,338770,5
4.61,8.41,0.78,-0.57,0.54,-0.38,338771,5
4.46,8.43,0.91,-0.52,0.55,-0.37,338772,5
4.31,8.44,1.02,-0.47,0.56,-0.36,338773,5
4.16,8.46,1.13,-0.42,0.57,-0.35,338774,5
4.01,8.46,1.23,-0.37,0.57,-0.33,338775,5
3.86,8.45,1.33,-0.32,0.57,-0.31,338776,5
3.71,8.43,1.43,-0.28,0.58,-0.29,338777,5
3.56,8.4,1.52,-0.23,0.57,-0.26,338778,5
3.41,8.37,1.59,-0.2,0.57,-0.23,338779,5
3.24,8.34,1.65,-0.17,0.57,-0.19,338780,5
3.09,8.31,1.71,-0.15,0.55,-0.14,338781,5
2.97,8.29,1.77,-0.13,0.54,-0.09,338782,5
2.86,8.26,1.82,-0.11,0.52,-0.05,338783,5
2.74,8.21,1.87,-0.09,0.49,0.01,338784,6
2.64,8.18,1.92,-0.07,0.46,0.06,338785,5
2.57,8.17,1.97,-0.04,0.42,0.11,338786,5
