ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
3.3,7.33,-1.06,-0.79,0.15,-0.78,241141,5
3.23,7.31,-0.97,-0.75,0.16,-0.77,241142,5
3.15,7.3,-0.89,-0.71,0.17,-0.76,241143,5
3.07,7.28,-0.82,-0.66,0.18,-0.75,241144,5
3,7.25,-0.75,-0.62,0.19,-0.74,241145,5
2.93,7.24,-0.69,-0.57,0.2,-0.72,241146,5
2.85,7.23,-0.65,-0.52,0.21,-0.7,241147,5
2.77,7.23,-0.6,-0.46,0.21,-0.67,241148,5
2.7,7.23,-0.57,-0.41,0.21,-0.65,241149,5
2.64,7.24,-0.53,-0.35,0.21,-0.62,241150,5
2.58,7.25,-0.51,-0.29,0.2,-0.6,241151,5
2.53,7.27,-0.49,-0.23,0.2,-0.57,241152,5
2.48,7.3,-0.45,-0.17,0.19,-0.54,241153,5
2.44,7.35,-0.43,-0.11,0.18,-0.51,241154,5
2.42,7.41,-0.41,-0.05,0.18,-0.48,241155,5
2.38,7.47,-0.39,0.01,0.18,-0.45,241156,5
2.35,7.55,-0.36,0.05,0.17,-0.41,241157,5
2.33,7.63,-0.33,0.09,0.17,-0.37,241158,5
2.31,7.73,-0.3,0.13,0.18,-0.34,241159,5
2.27,7.81,-0.28,0.16,0.18,-0.3,241160,5
2.24,7.9,-0.27,0.18,0.18,-0.26,241161,5
2.21,8,-0.24,0.2,0.18,-0.22,241162,5
2.18,8.09,-0.22,0.21,0.19,-0.18,241163,5
2.16,8.19,-0.2,0.23,0.19,-0.15,241164,5
2.15,8.31,-0.19,0.24,0.19,-0.11,241165,5
2.13,8.4,-0.19,0.25,0.19,-0.08,241166,5
2.12,8.5,-0.2,0.26,0.19,-0.04,241167,5
2.12,8.62,-0.19,0.27,0.18,-0.01,241168,5
2.13,8.76,-0.18,0.28,0.18,0.02,241169,5
2.11,8.87,-0.19,0.3,0.18,0.04,241170,5
2.11,8.98,-0.21,0.32,0.17,0.06,241171,5
2.1,9.07,-0.22,0.35,0.17,0.07,241172,5
2.11,9.16,-0.25,0.38,0.16,0.08,241173,5
2.1,9.24,-0.29,0.41,0.15,0.09,241174,5
2.11,9.33,-0.34,0.44,0.14,0.1,241175,5
2.11,9.42,-0.4,0.47,0.13,0.1,241176,5
2.13,9.5,-0.46,0.49,0.11,0.11,241177,5
2.15,9.59,-0.53,0.51,0.1,0.12,241178,5
2.77,9.88,-2.91,0.06,-0.16,0.3,241179,123
2.8,9.86,-2.96,0.06,-0.17,0.3,241180,5
2.84,9.84,-3,0.05,-0.19,0.3,241181,5
2.88,9.82,-3.03,0.04,-0.2,0.31,241182,5
2.93,9.8,-3.05,0.01,-0.2,0.33,241183,5
2.99,9.77,-3.06,-0.02,-0.21,0.35,241184,5
3.04,9.72,-3.06,-0.06,-0.21,0.36,241185,5
3.1,9.67,-3.06,-0.09,-0.2,0.38,241186,5
3.17,9.61,-3.03,-0.12,-0.2,0.4,241187,6
3.21,9.56,-3,-0.15,-0.19,0.42,241188,5
3.27,9.5,-2.95,-0.16,-0.18,0.42,241189,5
3.32,9.43,-2.91,-0.18,-0.17,0.43,241190,5
3.39,9.39,-2.85,-0.18,-0.16,0.44,241191,5
3.44,9.33,-2.78,-0.19,-0.14,0.44,241192,5
3.5,9.27,-2.71,-0.19,-0.12,0.44,241193,5
3.57,9.22,-2.63,-0.19,-0.1,0.44,241194,5
3.64,9.19,-2.54,-0.2,-0.07,0.44,241195,5
3.71,9.15,-2.44,-0.21,-0.03,0.44,241196,5
3.78,9.1,-2.34,-0.22,0,0.44,241197,5
3.85,9.05,-2.23,-0.23,0.04,0.44,241198,5
3.91,9.01,-2.12,-0.25,0.09,0.44,241199,5
3.96,8.97,-2.01,-0.26,0.14,0.44,241200,5
4.02,8.92,-1.9,-0.28,0.18,0.44,241201,5
