ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
0.17,0.24,10.44,0.02,0.01,-0.13,166812,5
0.16,0.24,10.44,0.02,0.01,-0.13,166813,5
0.16,0.24,10.44,0.02,0.01,-0.13,166814,5
0.17,0.24,10.44,0.02,0.01,-0.13,166815,5
0.17,0.24,10.43,0.02,0.01,-0.13,166816,5
0.17,0.24,10.43,0.02,0.01,-0.13,166817,6
0.17,0.24,10.43,0.02,0.01,-0.13,166818,5
0.17,0.24,10.43,0.02,0.01,-0.13,166819,5
0.17,0.24,10.43,0.02,0.01,-0.13,166820,5
0.17,0.24,10.43,0.02,0.01,-0.13,166821,5
0.17,0.23,10.43,0.02,0,-0.13,166822,5
0.17,0.23,10.43,0.02,0,-0.13,166823,5
0.17,0.24,10.43,0.02,0,-0.13,166824,5
0.17,0.24,10.43,0.02,0,-0.13,166825,5
0.17,0.24,10.43,0.02,0,-0.13,166826,5
0.16,0.24,10.44,0.02,0,-0.13,166827,5
0.16,0.24,10.43,0.02,0,-0.13,166828,5
0.16,0.24,10.43,0.02,0,-0.13,166829,5
0.16,0.24,10.43,0.02,0,-0.13,166830,5
0.16,0.24,10.43,0.02,0,-0.13,166831,5
0.16,0.24,10.44,0.02,-0.01,-0.13,166832,5
0.17,0.24,10.43,0.02,-0.01,-0.13,166833,5
0.17,0.24,10.43,0.02,-0.01,-0.13,166834,5
0.17,0.23,10.42,0.02,-0.01,-0.13,166835,5
0.17,0.23,10.42,0.02,-0.01,-0.13,166836,6
0.17,0.23,10.42,0.02,-0.01,-0.13,166837,5
0.17,0.24,10.42,0.02,-0.01,-0.13,166838,5
0.17,0.24,10.42,0.02,-0.02,-0.13,166839,5
0.17,0.24,10.42,0.02,-0.02,-0.13,166840,5
0.17,0.24,10.42,0.02,-0.02,-0.13,166841,5
0.17,0.24,10.42,0.02,-0.02,-0.13,166842,6
0.17,0.25,10.42,0.02,-0.02,-0.13,166843,5
0.17,0.25,10.42,0.02,-0.03,-0.13,166844,6
0.17,0.24,10.42,0.02,-0.03,-0.13,166845,5
0.16,0.25,10.42,0.01,-0.03,-0.13,166846,6
0.16,0.25,10.42,0.01,-0.03,-0.13,166847,5
0.17,0.24,10.42,0.01,-0.03,-0.13,166848,5
0.17,0.24,10.42,0.01,-0.03,-0.13,166849,5
0.17,0.24,10.43,0.01,-0.03,-0.13,166850,5
0.17,0.25,10.43,0.01,-0.04,-0.13,166851,5
0.17,0.24,10.43,0.01,-0.04,-0.13,166852,5
0.17,0.24,10.44,0.01,-0.04,-0.13,166853,5
0.18,0.24,10.43,0.01,-0.04,-0.13,166854,5
0.17,0.24,10.43,0.01,-0.04,-0.13,166855,5
0.18,0.24,10.43,0.01,-0.04,-0.13,166856,5
0.18,0.24,10.44,0.01,-0.04,-0.13,166857,5
0.18,0.24,10.45,0.01,-0.04,-0.13,166858,5
0.17,0.24,10.45,0.01,-0.04,-0.13,166859,5
0.18,0.24,10.45,0.01,-0.04,-0.13,166860,5
0.18,0.24,10.44,0.01,-0.04,-0.13,166861,5
0.17,0.24,10.44,0.01,-0.04,-0.13,166862,5
0.17,0.24,10.44,0.01,-0.04,-0.13,166863,5
0.17,0.24,10.44,0.01,-0.04,-0.13,166864,5
0.17,0.24,10.44,0.01,-0.04,-0.13,166865,5
0.17,0.24,10.45,0.01,-0.04,-0.13,166866,5
0.17,0.24,10.45,0.01,-0.04,-0.13,166867,5
0.18,0.24,10.46,0.01,-0.04,-0.13,166868,5
0.19,0.24,10.45,0.01,-0.04,-0.13,166869,5
0.19,0.24,10.45,0.01,-0.03,-0.13,166870,5
0.19,0.24,10.45,0.01,-0.03,-0.13,166871,5
0.19,0.25,10.45,0.01,-0.03,-0.13,166872,5
0.19,0.25,10.45,0.01,-0.03,-0.13,166873,5
0.2,0.25,10.45,0.01,-0.03,-0.13,166874,5
0.19,0.25,10.45,0.01,-0.02,-0.13,166875,5
0.19,0.25,10.45,0.01,-0.02,-0.13,166876,5
0.19,0.25,10.45,0.01,-0.02,-0.13,166877,5
0.19,0.25,10.45,0.01,-0.02,-0.13,166878,5
0.2,0.25,10.46,0.01,-0.02,-0.13,166879,5
0.2,0.25,10.46,0.01,-0.01,-0.13,166880,5
0.21,0.25,10.45,0.01,-0.01,-0.13,166881,5
0.2,0.25,10.45,0.01,-0.01,-0.13,166882,5
0.2,0.24,10.44,0.01,-0.01,-0.13,166883,5
0.2,0.25,10.44,0.01,0,-0.13,166884,5
0.2,0.24,10.43,0.01,0,-0.13,166885,5
0.19,0.24,10.43,0.01,0,-0.13,166886,5
0.19,0.24,10.43,0.01,0,-0.13,166887,4
0.19,0.24,10.43,0.01,0,-0.13,166888,5
0.19,0.24,10.42,0.01,0.01,-0.13,166889,5
0.19,0.25,10.43,0.01,0.01,-0.13,166890,5
0.19,0.24,10.43,0.01,0.01,-0.13,166891,4
0.19,0.24,10.42,0.01,0.01,-0.13,166892,5
0.19,0.24,10.43,0.01,0.01,-0.13,166893,5
0.19,0.24,10.42,0.01,0.01,-0.13,166894,4
0.17,0.25,10.42,0.01,0.01,-0.13,166895,88
0.17,0.25,10.42,0.01,0.01,-0.13,166896,5
0.17,0.24,10.42,0.01,0.01,-0.13,166897,5
0.16,0.24,10.42,0.01,0,-0.13,166898,5
0.16,0.24,10.42,0.01,0,-0.13,166899,5
0.17,0.24,10.41,0.01,0,-0.13,166900,5
0.17,0.24,10.41,0.01,0,-0.13,166901,5
0.17,0.23,10.41,0.01,0,-0.13,166902,6
0.17,0.24,10.41,0.01,-0.01,-0.13,166903,5
0.17,0.24,10.41,0.01,-0.01,-0.13,166904,5
0.17,0.25,10.41,0.01,-0.01,-0.13,166905,5
0.16,0.25,10.41,0.01,-0.01,-0.13,166906,5
0.15,0.25,10.4,0.01,-0.01,-0.13,166907,5
0.15,0.26,10.4,0.01,-0.02,-0.13,166908,5
0.15,0.27,10.4,0.01,-0.02,-0.13,166909,5
0.15,0.27,10.4,0.01,-0.02,-0.13,166910,5
0.14,0.27,10.4,0.01,-0.02,-0.13,166911,5
0.14,0.27,10.4,0.01,-0.03,-0.13,166912,5
0.14,0.28,10.41,0.01,-0.03,-0.13,166913,5
0.13,0.29,10.4,0.01,-0.03,-0.14,166914,5
0.12,0.29,10.4,0.02,-0.03,-0.14,166915,5
0.11,0.29,10.4,0.02,-0.04,-0.14,166916,5
