ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
0.05,0,9.8,0.23,0.59,-0.03,96310,5
0.04,0,9.76,0.25,0.56,-0.02,96311,5
0.02,0.01,9.72,0.27,0.52,-0.02,96312,5
0,0.03,9.69,0.3,0.48,-0.01,96313,5
0,0.04,9.66,0.31,0.44,-0.01,96314,5
-0.02,0.06,9.63,0.33,0.4,-0.01,96315,5
-0.03,0.07,9.61,0.34,0.35,-0.01,96316,5
-0.04,0.09,9.6,0.36,0.3,-0.01,96317,5
-0.05,0.11,9.59,0.37,0.25,0,96318,5
-0.06,0.13,9.58,0.37,0.2,0,96319,5
-0.06,0.15,9.58,0.38,0.15,0,96320,5
-0.06,0.17,9.58,0.38,0.1,0,96321,5
-0.06,0.2,9.58,0.38,0.05,0,96322,5
-0.07,0.22,9.59,0.37,-0.01,-0.01,96323,5
-0.07,0.25,9.6,0.36,-0.06,-0.01,96324,5
-0.06,0.27,9.62,0.35,-0.11,-0.01,96325,5
-0.06,0.29,9.65,0.34,-0.16,-0.01,96326,5
-0.05,0.32,9.67,0.32,-0.2,-0.01,96327,5
-0.04,0.34,9.7,0.3,-0.25,-0.02,96328,5
-0.02,0.36,9.75,0.28,-0.29,-0.02,96329,5
-0.01,0.37,9.79,0.26,-0.34,-0.03,96330,5
0,0.39,9.83,0.23,-0.37,-0.03,96331,5
0.01,0.4,9.87,0.21,-0.41,-0.03,96332,5
0.04,0.42,9.91,0.18,-0.44,-0.04,96333,5
0.05,0.43,9.96,0.15,-0.47,-0.04,96334,5
0.07,0.44,10.01,0.11,-0.49,-0.05,96335,5
0.09,0.45,10.06,0.08,-0.52,-0.05,96336,5
0.1,0.46,10.11,0.05,-0.53,-0.06,96337,5
0.12,0.47,10.17,0.01,-0.55,-0.06,96338,5
0.14,0.47,10.23,-0.02,-0.56,-0.07,96339,5
0.16,0.48,10.28,-0.06,-0.56,-0.07,96340,5
0.18,0.48,10.34,-0.09,-0.56,-0.08,96341,5
0.2,0.48,10.39,-0.13,-0.56,-0.08,96342,5
0.23,0.47,10.45,-0.17,-0.55,-0.09,96343,6
0.25,0.47,10.51,-0.2,-0.54,-0.09,96344,5
0.27,0.46,10.55,-0.24,-0.53,-0.09,96345,5
0.29,0.46,10.6,-0.27,-0.51,-0.1,96346,5
0.31,0.45,10.64,-0.3,-0.49,-0.1,96347,5
0.33,0.44,10.68,-0.32,-0.47,-0.1,96348,5
0.34,0.43,10.72,-0.35,-0.44,-0.1,96349,5
0.36,0.41,10.75,-0.37,-0.41,-0.1,96350,5
0.39,0.4,10.8,-0.4,-0.37,-0.11,96351,6
0.4,0.38,10.83,-0.42,-0.34,-0.11,96352,5
0.41,0.36,10.87,-0.44,-0.29,-0.11,96353,6
0.42,0.34,10.89,-0.45,-0.25,-0.11,96354,5
0.44,0.33,10.92,-0.46,-0.21,-0.11,96355,5
0.45,0.3,10.95,-0.47,-0.16,-0.11,96356,6
0.46,0.28,10.97,-0.47,-0.11,-0.11,96357,5
0.46,0.27,10.99,-0.47,-0.07,-0.11,96358,5
0.47,0.25,11,-0.47,-0.01,-0.1,96359,6
0.46,0.23,11,-0.46,0.03,-0.1,96360,5
0.46,0.21,11.01,-0.46,0.08,-0.1,96361,5
0.45,0.19,11.02,-0.45,0.12,-0.1,96362,5
0.45,0.17,11.01,-0.43,0.18,-0.1,96363,6
0.43,0.15,11,-0.41,0.22,-0.1,96364,5
0.42,0.14,10.99,-0.39,0.26,-0.09,96365,5
0.42,0.12,10.98,-0.37,0.3,-0.09,96366,5
0.4,0.11,10.95,-0.35,0.33,-0.09,96367,5
0.39,0.09,10.93,-0.32,0.37,-0.09,96368,5
0.38,0.08,10.91,-0.29,0.4,-0.08,96369,5
0.36,0.07,10.89,-0.26,0.43,-0.08,96370,5
