ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
0.4,0.3,10.63,0.29,0.46,-0.44,109308,5
0.38,0.29,10.57,0.27,0.49,-0.44,109309,5
0.36,0.29,10.51,0.25,0.52,-0.43,109310,5
0.33,0.28,10.45,0.23,0.55,-0.43,109311,5
0.31,0.27,10.4,0.22,0.57,-0.42,109312,5
0.28,0.27,10.33,0.2,0.59,-0.42,109313,5
0.26,0.27,10.26,0.19,0.6,-0.41,109314,5
0.24,0.26,10.19,0.17,0.61,-0.41,109315,5
0.22,0.25,10.13,0.16,0.62,-0.41,109316,5
0.2,0.25,10.07,0.15,0.62,-0.4,109317,5
0.18,0.24,10,0.13,0.62,-0.4,109318,6
0.17,0.23,9.95,0.12,0.62,-0.39,109319,5
0.15,0.22,9.9,0.12,0.61,-0.39,109320,5
0.14,0.22,9.85,0.11,0.6,-0.38,109321,5
0.13,0.22,9.8,0.1,0.58,-0.38,109322,5
0.12,0.21,9.75,0.1,0.56,-0.38,109323,5
0.11,0.2,9.7,0.09,0.54,-0.37,109324,5
0.1,0.19,9.65,0.09,0.51,-0.37,109325,6
0.08,0.19,9.6,0.09,0.48,-0.36,109326,6
0.08,0.18,9.56,0.09,0.45,-0.36,109327,6
0.07,0.18,9.53,0.09,0.42,-0.36,109328,5
0.06,0.18,9.5,0.09,0.39,-0.35,109329,5
0.06,0.18,9.49,0.09,0.35,-0.35,109330,5
0.06,0.18,9.48,0.1,0.32,-0.35,109331,5
0.06,0.18,9.47,0.1,0.28,-0.34,109332,5
0.07,0.17,9.46,0.11,0.25,-0.34,109333,5
0.07,0.17,9.45,0.11,0.21,-0.34,109334,6
0.07,0.17,9.46,0.12,0.17,-0.33,109335,5
0.07,0.17,9.47,0.12,0.13,-0.33,109336,5
0.07,0.17,9.48,0.13,0.1,-0.33,109337,5
0.08,0.17,9.51,0.14,0.07,-0.33,109338,5
0.08,0.17,9.53,0.14,0.03,-0.33,109339,5
0.09,0.17,9.55,0.15,0,-0.32,109340,5
0.09,0.16,9.58,0.16,-0.03,-0.32,109341,5
0.1,0.17,9.62,0.16,-0.06,-0.32,109342,5
0.11,0.17,9.65,0.17,-0.09,-0.32,109343,5
0.12,0.17,9.69,0.18,-0.11,-0.32,109344,5
0.13,0.18,9.73,0.18,-0.14,-0.32,109345,5
0.14,0.18,9.78,0.19,-0.16,-0.32,109346,5
0.15,0.18,9.83,0.19,-0.18,-0.32,109347,5
0.16,0.18,9.89,0.2,-0.21,-0.32,109348,6
0.18,0.19,9.94,0.2,-0.22,-0.32,109349,5
0.19,0.19,10,0.21,-0.24,-0.32,109350,5
0.2,0.2,10.07,0.21,-0.25,-0.32,109351,5
0.21,0.2,10.13,0.22,-0.26,-0.32,109352,5
0.21,0.21,10.18,0.22,-0.27,-0.32,109353,5
0.22,0.22,10.24,0.22,-0.28,-0.32,109354,5
0.23,0.22,10.3,0.22,-0.28,-0.32,109355,5
0.24,0.23,10.36,0.23,-0.28,-0.32,109356,5
0.24,0.23,10.41,0.23,-0.28,-0.32,109357,5
0.25,0.23,10.48,0.23,-0.28,-0.32,109358,5
0.26,0.25,10.54,0.23,-0.28,-0.33,109359,5
0.27,0.26,10.61,0.23,-0.27,-0.33,109360,5
0.27,0.28,10.67,0.23,-0.27,-0.33,109361,5
0.28,0.29,10.74,0.23,-0.26,-0.33,109362,5
0.29,0.29,10.79,0.23,-0.25,-0.33,109363,5
0.29,0.3,10.84,0.22,-0.24,-0.33,109364,5
0.3,0.31,10.89,0.22,-0.23,-0.34,109365,5
0.3,0.32,10.93,0.22,-0.21,-0.34,109366,5
0.31,0.32,10.97,0.21,-0.2,-0.34,109367,5
0.31,0.33,11.01,0.21,-0.18,-0.34,109368,5
0.31,0.34,11.05,0.21,-0.17,-0.34,109369,5
0.31,0.34,11.09,0.2,-0.15,-0.35,109370,5
0.31,0.34,11.14,0.2,-0.13,-0.35,109371,5
0.31,0.34,11.16,0.19,-0.12,-0.35,109372,5
0.31,0.34,11.19,0.19,-0.1,-0.35,109373,5
0.31,0.34,11.21,0.19,-0.08,-0.35,109374,5
0.31,0.34,11.24,0.18,-0.06,-0.35,109375,5
0.3,0.34,11.26,0.18,-0.05,-0.35,109376,5
0.3,0.33,11.27,0.17,-0.03,-0.35,109377,5
0.3,0.33,11.28,0.17,-0.01,-0.35,109378,5
0.29,0.32,11.3,0.17,0.01,-0.35,109379,5
0.29,0.31,11.31,0.16,0.02,-0.35,109380,5
0.28,0.3,11.31,0.16,0.05,-0.34,109381,7
0.28,0.29,11.31,0.16,0.06,-0.34,109382,5
0.27,0.28,11.31,0.16,0.08,-0.34,109383,5
0.26,0.26,11.3,0.16,0.09,-0.34,109384,6
0.26,0.25,11.29,0.16,0.11,-0.33,109385,5
0.25,0.24,11.28,0.16,0.12,-0.33,109386,5
0.24,0.23,11.25,0.17,0.14,-0.32,109387,7
0.24,0.22,11.24,0.17,0.15,-0.32,109388,5
0.23,0.21,11.22,0.17,0.16,-0.31,109389,5
0.23,0.2,11.2,0.18,0.17,-0.31,109390,5
0.23,0.19,11.17,0.19,0.18,-0.3,109391,5
0.23,0.18,11.14,0.2,0.19,-0.3,109392,5
0.22,0.17,11.11,0.21,0.19,-0.29,109393,5
0.22,0.15,11.08,0.22,0.2,-0.28,109394,5
0.22,0.14,11.04,0.23,0.21,-0.28,109395,5
0.22,0.13,11,0.24,0.21,-0.27,109396,5
0.21,0.12,10.96,0.26,0.22,-0.26,109397,5
0.21,0.11,10.93,0.27,0.22,-0.26,109398,5
0.21,0.1,10.89,0.29,0.23,-0.25,109399,5
0.21,0.09,10.84,0.3,0.23,-0.24,109400,5
0.22,0.08,10.79,0.32,0.24,-0.24,109401,5
0.21,0.08,10.75,0.34,0.24,-0.23,109402,5
0.21,0.07,10.71,0.35,0.24,-0.23,109403,4
0.21,0.07,10.67,0.37,0.25,-0.22,109404,5
0.21,0.07,10.61,0.39,0.25,-0.22,109405,5
0.22,0.06,10.57,0.41,0.26,-0.21,109406,5
0.22,0.07,10.52,0.42,0.26,-0.21,109407,5
0.22,0.06,10.47,0.44,0.27,-0.2,109408,5
0.22,0.07,10.41,0.45,0.27,-0.2,109409,5
0.22,0.07,10.36,0.46,0.28,-0.19,109410,5
0.22,0.08,10.31,0.47,0.28,-0.19,109411,5
0.22,0.09,10.25,0.48,0.29,-0.18,109412,5
0.21,0.1,10.19,0.49,0.29,-0.18,109413,5
0.21,0.11,10.13,0.5,0.3,-0.18,109414,5
0.21,0.12,10.06,0.5,0.3,-0.18,109415,5
0.22,0.13,9.98,0.5,0.3,-0.17,109416,5
0.21,0.14,9.91,0.5,0.3,-0.17,109417,5
0.22,0.15,9.84,0.5,0.3,-0.17,109418,5
0.21,0.16,9.77,0.49,0.3,-0.17,109419,5
0.21,0.17,9.71,0.48,0.29,-0.18,109420,5
0.21,0.18,9.63,0.47,0.29,-0.18,109421,5
0.21,0.19,9.56,0.46,0.28,-0.18,109422,5
0.22,0.21,9.49,0.44,0.27,-0.18,109423,5
0.21,0.23,9.43,0.42,0.26,-0.18,109424,4
0.23,0.31,9.24,0.29,0.19,-0.2,109425,19
0.24,0.34,9.22,0.26,0.18,-0.2,109426,4
0.08,0.24,10.01,-1.08,-0.65,-0.29,109427,152
0.08,0.22,10.07,-1.06,-0.68,-0.29,109428,5
0.09,0.18,10.12,-1.03,-0.72,-0.29,109429,5
0.11,0.16,10.17,-1,-0.75,-0.29,109430,5
0.11,0.13,10.22,-0.97,-0.78,-0.29,109431,5
0.12,0.11,10.27,-0.93,-0.81,-0.29,109432,5
0.13,0.09,10.32,-0.88,-0.84,-0.29,109433,5
0.14,0.08,10.38,-0.84,-0.87,-0.29,109434,5
0.16,0.06,10.42,-0.78,-0.89,-0.29,109435,5
0.18,0.04,10.48,-0.72,-0.91,-0.29,109436,6
0.2,0.02,10.53,-0.66,-0.92,-0.29,109437,5
0.22,0.01,10.57,-0.6,-0.93,-0.29,109438,5
0.24,0,10.62,-0.53,-0.94,-0.29,109439,5
0.26,-0.01,10.66,-0.47,-0.94,-0.3,109440,5
0.28,-0.02,10.7,-0.4,-0.94,-0.3,109441,5
0.3,-0.03,10.75,-0.33,-0.94,-0.31,109442,5
0.31,-0.03,10.78,-0.26,-0.93,-0.31,109443,5
0.34,-0.03,10.82,-0.19,-0.92,-0.32,109444,5
0.36,-0.04,10.85,-0.12,-0.91,-0.32,109445,5
0.38,-0.03,10.88,-0.05,-0.89,-0.33,109446,5
0.4,-0.02,10.91,0.02,-0.87,-0.34,109447,5
0.42,-0.02,10.93,0.09,-0.84,-0.34,109448,5
0.44,-0.01,10.96,0.16,-0.82,-0.35,109449,5
0.46,0,10.98,0.22,-0.78,-0.36,109450,5
0.47,0.01,11,0.28,-0.75,-0.37,109451,5
0.48,0.02,11.01,0.34,-0.71,-0.38,109452,5
0.49,0.04,11.03,0.4,-0.67,-0.39,109453,5
0.5,0.06,11.05,0.45,-0.63,-0.4,109454,5
0.51,0.07,11.06,0.5,-0.59,-0.41,109455,5
0.51,0.09,11.07,0.54,-0.54,-0.43,109456,5
0.52,0.1,11.08,0.58,-0.49,-0.44,109457,5
