ACX,ACY,ACZ,SumaCuadratica,FiltroGauss
9.46743,-3.38071,-0.346924,10.0589,15.035
9.46025,-3.3855,-0.339746,10.0535,15.0562
9.44829,-3.39268,-0.332568,10.0445,15.0785
9.43633,-3.39985,-0.327783,10.0355,15.1015
9.42436,-3.40464,-0.31582,10.0255,15.1249
9.41958,-3.41421,-0.318213,10.0243,15.1483
9.40762,-3.42378,-0.322998,10.0165,15.1717
9.39326,-3.42856,-0.327783,10.0048,15.1947
9.37891,-3.43574,-0.339746,9.99418,15.2173
9.37651,-3.44292,-0.346924,9.99465,15.2393
9.36216,-3.45488,-0.354102,9.98557,15.2604
9.35259,-3.47163,-0.368457,9.98293,15.2804
9.35259,-3.48359,-0.378027,9.98745,15.299
9.35259,-3.48838,-0.375635,9.98903,15.316
9.33823,-3.50752,-0.38042,9.98249,15.3311
9.33584,-3.5147,-0.387598,9.98305,15.344
9.34062,-3.52666,-0.394775,9.99202,15.3546
9.34541,-3.53623,-0.406738,10.0004,15.3626
9.3478,-3.54819,-0.409131,10.0069,15.3679
9.35498,-3.55537,-0.409131,10.0162,15.3704
9.35498,-3.56016,-0.413916,10.0181,15.37
9.36216,-3.56494,-0.411523,10.0264,15.3668
9.36694,-3.56733,-0.418701,10.032,15.361
9.38369,-3.56973,-0.418701,10.0485,15.3526
9.39326,-3.56255,-0.413916,10.0547,15.342
9.41001,-3.56255,-0.418701,10.0705,15.3295
9.43633,-3.55537,-0.423486,10.0928,15.3155
9.45547,-3.5458,-0.428271,10.1075,15.3003
9.477,-3.53623,-0.418701,10.1239,15.2842
9.50093,-3.52666,-0.418701,10.143,15.2676
9.52485,-3.50273,-0.416309,10.157,15.2506
9.54878,-3.48359,-0.433057,10.1736,15.2334
9.5751,-3.46445,-0.442627,10.1922,15.2161
9.59902,-3.44771,-0.449805,10.2093,15.1988
9.62295,-3.42378,-0.45459,10.224,15.1814
9.64687,-3.40942,-0.46416,10.2422,15.164
9.6708,-3.3855,-0.459375,10.2566,15.1468
9.68755,-3.36636,-0.459375,10.2661,15.1299
9.7043,-3.34961,-0.468945,10.2768,15.1136
9.72344,-3.34004,-0.461768,10.2915,15.0985
9.73779,-3.33286,-0.471338,10.3031,15.0847
9.74497,-3.33286,-0.476123,10.3101,15.0727
9.75693,-3.33286,-0.478516,10.3216,15.0626
9.75215,-3.32808,-0.488086,10.3159,15.0543
9.74258,-3.34004,-0.490479,10.3109,15.0477
9.73301,-3.35439,-0.500049,10.307,15.0427
9.71148,-3.36396,-0.504834,10.29,15.0389
9.68276,-3.38311,-0.504834,10.2692,15.0365
9.65884,-3.40225,-0.492871,10.2524,15.0353
9.63491,-3.42378,-0.485693,10.2367,15.0355
9.60381,-3.45249,-0.478516,10.2167,15.0373
9.55596,-3.4812,-0.471338,10.1812,15.0407
9.5105,-3.50752,-0.45459,10.1469,15.0459
9.46025,-3.53623,-0.449805,10.1096,15.0528
9.41479,-3.56016,-0.433057,10.0748,15.0611
9.36934,-3.59126,-0.418701,10.0428,15.0704
9.32388,-3.61758,-0.411523,10.0095,15.0806
9.28081,-3.6439,-0.394775,9.97834,15.0913
9.23535,-3.66782,-0.378027,9.94422,15.1024
9.19229,-3.69653,-0.363672,9.91437,15.1137
9.15161,-3.73003,-0.344531,9.88857,15.1252
9.11572,-3.74917,-0.327783,9.86205,15.1367
9.0894,-3.75874,-0.318213,9.84107,15.1481
9.06548,-3.7707,-0.313428,9.82341,15.1592
9.04634,-3.77549,-0.303857,9.80729,15.17
9.03677,-3.77788,-0.287109,9.79888,15.1803
9.02959,-3.77788,-0.279932,9.79205,15.1901
9.02959,-3.7707,-0.270361,9.78901,15.1994
9.03677,-3.75635,-0.260791,9.78986,15.2081
9.04873,-3.7396,-0.260791,9.79449,15.2162
9.06787,-3.72046,-0.256006,9.80478,15.2236
9.08701,-3.69175,-0.253613,9.81158,15.2304
9.10854,-3.65825,-0.260791,9.81919,15.2364
9.14443,-3.62476,-0.256006,9.83997,15.2415
9.18032,-3.58408,-0.251221,9.85835,15.2455
9.22339,-3.54341,-0.265576,9.88419,15.2482
9.26406,-3.49556,-0.277539,9.90549,15.2496
9.30474,-3.45249,-0.289502,9.92883,15.2497
9.35737,-3.40703,-0.303857,9.96296,15.2486
9.40283,-3.36396,-0.325391,9.99177,15.2464
9.45547,-3.32568,-0.346924,10.0293,15.2432
9.50093,-3.29219,-0.375635,10.0622,15.2392
9.55596,-3.26348,-0.394775,10.1056,15.2345
9.59902,-3.23477,-0.425879,10.1384,15.2293
9.64687,-3.21802,-0.447412,10.1793,15.2237
9.68276,-3.21563,-0.480908,10.2141,15.2177
9.72344,-3.21563,-0.519189,10.2545,15.2115
9.74497,-3.21563,-0.545508,10.2763,15.2049
9.7665,-3.22998,-0.569434,10.3025,15.1981
9.78325,-3.24673,-0.590967,10.3248,15.1909
9.79282,-3.25869,-0.605322,10.3385,15.1835
9.79522,-3.27305,-0.624463,10.3465,15.1758
9.8,-3.29219,-0.665137,10.3596,15.1679
9.8,-3.31133,-0.669922,10.366,15.16
9.79043,-3.32808,-0.681885,10.3631,15.1521
9.77607,-3.34961,-0.69624,10.3574,15.1445
9.75454,-3.37593,-0.693848,10.3455,15.1374
9.72822,-3.40225,-0.703418,10.33,15.1307
9.69951,-3.42617,-0.698633,10.3105,15.1247
9.67319,-3.44292,-0.689063,10.2907,15.1194
9.63252,-3.45728,-0.679492,10.2567,15.1146
9.59902,-3.4812,-0.669922,10.2327,15.1105
9.55835,-3.50034,-0.650781,10.1999,15.1071
9.52246,-3.51231,-0.62207,10.1686,15.1043
9.48897,-3.53145,-0.593359,10.1422,15.1022
9.4459,-3.54102,-0.571826,10.104,15.1007
9.42197,-3.55537,-0.545508,10.0852,15.0999
9.38608,-3.56255,-0.514404,10.0526,15.0997
9.35737,-3.56973,-0.488086,10.027,15.1
9.33584,-3.57451,-0.461768,10.0074,15.1009
9.30952,-3.57212,-0.437842,9.98093,15.1024
9.2832,-3.5769,-0.399561,9.95649,15.1046
9.27603,-3.56733,-0.361279,9.9449,15.1074
9.26646,-3.55776,-0.346924,9.93203,15.1108
9.26167,-3.54341,-0.318213,9.92147,15.1148
9.24971,-3.53145,-0.29668,9.90536,15.1194
9.24492,-3.52427,-0.282324,9.89792,15.1244
9.24971,-3.50752,-0.275146,9.89624,15.1299
9.24971,-3.49556,-0.258398,9.89155,15.1358
