ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
0.02,0.69,11.38,0.01,0.88,0.93,61976,5
-0.03,0.72,11.35,0.05,0.87,0.9,61977,5
-0.09,0.75,11.31,0.09,0.86,0.86,61978,5
-0.15,0.78,11.28,0.13,0.84,0.83,61979,5
-0.21,0.8,11.23,0.16,0.81,0.8,61980,5
-0.26,0.83,11.19,0.2,0.79,0.76,61981,5
-0.32,0.86,11.15,0.23,0.75,0.73,61982,5
-0.38,0.9,11.1,0.27,0.71,0.7,61983,5
-0.43,0.92,11.05,0.3,0.67,0.67,61984,5
-0.47,0.96,11.01,0.33,0.62,0.63,61985,5
-0.52,0.99,10.96,0.36,0.57,0.6,61986,5
-0.56,1.02,10.91,0.38,0.52,0.57,61987,5
-0.6,1.04,10.86,0.41,0.46,0.53,61988,5
-0.63,1.06,10.81,0.43,0.4,0.5,61989,5
-0.65,1.08,10.77,0.45,0.33,0.47,61990,5
-0.68,1.09,10.72,0.47,0.27,0.43,61991,5
-0.69,1.1,10.68,0.49,0.2,0.4,61992,5
-0.69,1.1,10.64,0.5,0.14,0.37,61993,5
-0.69,1.09,10.6,0.51,0.07,0.34,61994,5
-0.69,1.09,10.56,0.52,0,0.31,61995,5
-0.68,1.07,10.52,0.53,-0.07,0.29,61996,5
-0.65,1.05,10.49,0.54,-0.14,0.26,61997,5
-0.62,1.02,10.45,0.54,-0.21,0.24,61998,5
-0.59,1,10.42,0.54,-0.27,0.21,61999,5
-0.55,0.97,10.4,0.54,-0.34,0.19,62000,5
-0.51,0.93,10.38,0.54,-0.4,0.18,62001,5
-0.46,0.9,10.35,0.53,-0.45,0.16,62002,5
-0.41,0.86,10.33,0.52,-0.5,0.15,62003,5
-0.36,0.82,10.31,0.51,-0.55,0.13,62004,5
-0.3,0.79,10.29,0.5,-0.59,0.12,62005,5
-0.24,0.75,10.28,0.49,-0.63,0.12,62006,5
-0.19,0.72,10.25,0.48,-0.66,0.11,62007,5
-0.12,0.67,10.23,0.47,-0.68,0.11,62008,5
